約定日,受渡日,銘柄コード,銘柄名,市場名称,口座区分,取引区分,売買区分,信用区分,弁済期限,数量［株］,単価［円］,手数料［円］,税金等［円］,諸費用［円］,税区分,受渡金額［円］,建約定日,建単価［円］,建手数料［円］,建手数料消費税［円］,金利（支払）〔円〕,金利（受取）〔円〕,逆日歩／特別空売り料（支払）〔円〕,逆日歩（受取）〔円〕,貸株料,事務管理費〔円〕（税抜）,名義書換料〔円〕（税抜）
"2018/7/2","2018/7/5","1803","清水建設","東証","特定","信用新規","売建","制度","6ヶ月","100","1,098.0","135","10","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/2","2018/7/5","4208","宇部興産","東証","特定","信用新規","売建","制度","6ヶ月","100","2,821.0","180","14","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/3","2018/7/6","1803","清水建設","東証","特定","信用返済","売埋","制度","6ヶ月","100","1,090.0","135","10","43","源徴なし","-5,585","2018/6/27","1,143.0","90","7","43","0","0","0","0","0","0"
"2018/7/3","2018/7/6","4208","宇部興産","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,818.0","350","28","132","源徴なし","-13,088","2018/6/29","2,879.0","350","28","132","0","0","0","0","0","0"
"2018/7/3","2018/7/6","5541","大平洋金属","東証","特定","信用新規","売建","制度","6ヶ月","200","3,880.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/3","2018/7/6","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","828.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/3","2018/7/6","7203","トヨタ自動車","東証","特定","信用返済","売埋","制度","6ヶ月","100","7,056.0","350","28","165","源徴なし","-12,321","2018/6/29","7,170.0","350","28","165","0","0","0","0","0","0"
"2018/7/4","2018/7/9","1803","清水建設","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,132.0","135","10","16","源徴なし","-3,706","2018/7/2","1,098.0","135","10","0","0","0","0","16","0","0"
"2018/7/4","2018/7/9","4208","宇部興産","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,845.0","233","18","205","源徴なし","-1,834","2018/6/25","2,840.0","350","28","0","0","0","0","205","0","0"
"2018/7/4","2018/7/9","4208","宇部興産","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,845.0","117","10","42","源徴なし","-2,763","2018/7/2","2,821.0","180","14","0","0","0","0","42","0","0"
"2018/7/4","2018/7/9","7203","トヨタ自動車","東証","特定","信用返済","買埋","制度","6ヶ月","100","7,098.0","350","28","169","源徴なし","-6,636","2018/6/27","7,039.0","175","14","0","0","0","0","169","0","0"
"2018/7/5","2018/7/10","5541","大平洋金属","東証","特定","信用返済","買埋","制度","6ヶ月","200","3,710.0","350","28","116","源徴なし","33,128","2018/7/3","3,880.0","350","28","0","0","0","0","116","0","0"
"2018/7/5","2018/7/10","5541","大平洋金属","東証","特定","信用新規","売建","制度","6ヶ月","200","3,675.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/5","2018/7/10","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","805.0","350","28","249","源徴なし","44,995","2018/7/3","828.0","350","28","0","0","0","0","249","0","0"
"2018/7/5","2018/7/10","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","800.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/6","2018/7/11","5541","大平洋金属","東証","特定","信用返済","買埋","制度","6ヶ月","400","3,625.0","350","28","43","源徴なし","-10,799","2018/7/6","3,600.0","350","28","0","0","0","0","43","0","0"
"2018/7/6","2018/7/11","5541","大平洋金属","東証","特定","信用返済","買埋","制度","6ヶ月","200","3,605.0","350","28","44","源徴なし","13,200","2018/7/5","3,675.0","350","28","0","0","0","0","44","0","0"
"2018/7/6","2018/7/11","5541","大平洋金属","東証","特定","信用新規","売建","制度","6ヶ月","400","3,600.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/6","2018/7/11","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","817.0","175","14","48","源徴なし","-18,615","2018/7/6","808.0","350","28","0","0","0","0","48","0","0"
"2018/7/6","2018/7/11","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","817.0","175","14","48","源徴なし","-18,615","2018/7/6","808.0","350","28","0","0","0","0","48","0","0"
"2018/7/6","2018/7/11","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","804.0","350","28","96","源徴なし","-8,852","2018/7/5","800.0","350","28","0","0","0","0","96","0","0"
"2018/7/6","2018/7/11","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","808.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/6","2018/7/11","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","808.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/9","2018/7/12","5541","大平洋金属","東証","特定","信用新規","売建","制度","6ヶ月","200","3,555.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/9","2018/7/12","6504","富士電機","東証","特定","信用新規","買建","制度","6ヶ月","2,000","826.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/9","2018/7/12","6504","富士電機","東証","特定","信用新規","買建","制度","6ヶ月","2,000","822.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/10","2018/7/13","5541","大平洋金属","東証","特定","信用返済","買埋","制度","6ヶ月","200","3,550.0","350","28","42","源徴なし","202","2018/7/9","3,555.0","350","28","0","0","0","0","42","0","0"
"2018/7/11","2018/7/17","6504","富士電機","東証","特定","信用新規","買建","制度","6ヶ月","1,000","833.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/11","2018/7/17","6504","富士電機","東証","特定","信用新規","買建","制度","6ヶ月","2,000","829.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/11","2018/7/17","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","2,000","826.0","175","14","760","源徴なし","-1,327","2018/7/9","826.0","350","28","760","0","0","0","0","0","0"
"2018/7/11","2018/7/17","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","2,000","826.0","175","14","756","源徴なし","6,677","2018/7/9","822.0","350","28","756","0","0","0","0","0","0"
"2018/7/11","2018/7/17","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","826.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/11","2018/7/17","9301","三菱倉庫","東証","特定","信用新規","売建","制度","6ヶ月","200","2,360.0","180","14","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/11","2018/7/17","9301","三菱倉庫","東証","特定","信用新規","売建","制度","6ヶ月","400","2,360.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/12","2018/7/18","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","1,000","831.0","116","9","127","源徴なし","-2,630","2018/7/11","833.0","350","28","127","0","0","0","0","0","0"
"2018/7/12","2018/7/18","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","2,000","831.0","234","19","254","源徴なし","3,115","2018/7/11","829.0","350","28","254","0","0","0","0","0","0"
"2018/7/12","2018/7/18","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","830.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/13","2018/7/19","9301","三菱倉庫","東証","特定","信用返済","買埋","制度","6ヶ月","300","2,405.0","350","28","64","源徴なし","-14,225","2018/7/11","2,360.0","262","21","0","0","0","0","64","0","0"
"2018/7/17","2018/7/20","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","803.0","175","14","199","源徴なし","45,234","2018/7/11","826.0","350","28","0","0","0","0","199","0","0"
"2018/7/17","2018/7/20","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","803.0","175","14","150","源徴なし","53,283","2018/7/12","830.0","350","28","0","0","0","0","150","0","0"
"2018/7/17","2018/7/20","6504","富士電機","東証","特定","信用新規","買建","制度","6ヶ月","2,000","798.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/17","2018/7/20","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","1,000","797.0","350","28","61","源徴なし","-1,628","2018/7/17","798.0","175","14","61","0","0","0","0","0","0"
"2018/7/17","2018/7/20","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","1,000","796.0","350","28","61","源徴なし","-2,628","2018/7/17","798.0","175","14","61","0","0","0","0","0","0"
"2018/7/17","2018/7/20","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","789.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/17","2018/7/20","9301","三菱倉庫","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,469.0","117","10","28","源徴なし","-11,150","2018/7/11","2,360.0","88","7","0","0","0","0","28","0","0"
"2018/7/17","2018/7/20","9301","三菱倉庫","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,468.0","233","18","56","源徴なし","-22,101","2018/7/11","2,360.0","180","14","0","0","0","0","56","0","0"
"2018/7/18","2018/7/23","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","805.0","350","28","190","源徴なし","-32,946","2018/7/17","789.0","350","28","0","0","0","0","190","0","0"
"2018/7/18","2018/7/23","7211","三菱自動車工業","東証","特定","信用新規","買建","制度","6ヶ月","200","915.0","135","10","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/19","2018/7/24","6141","ＤＭＧ森精機","東証","特定","信用新規","買建","制度","6ヶ月","400","1,615.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/19","2018/7/24","6504","富士電機","東証","特定","信用新規","買建","制度","6ヶ月","2,000","799.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/19","2018/7/24","7211","三菱自動車工業","東証","特定","信用新規","買建","制度","6ヶ月","1,800","922.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/20","2018/7/25","5301","東海カーボン","東証","特定","信用新規","買建","制度","6ヶ月","200","2,102.0","180","14","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/20","2018/7/25","6141","ＤＭＧ森精機","東証","特定","信用返済","売埋","制度","6ヶ月","300","1,597.0","262","21","74","源徴なし","-6,041","2018/7/19","1,615.0","263","21","74","0","0","0","0","0","0"
"2018/7/20","2018/7/25","6141","ＤＭＧ森精機","東証","特定","信用返済","売埋","制度","6ヶ月","100","1,596.0","88","7","24","源徴なし","-2,113","2018/7/19","1,615.0","87","7","24","0","0","0","0","0","0"
"2018/7/20","2018/7/25","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","789.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/20","2018/7/25","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","2,000","779.0","350","28","245","源徴なし","-41,001","2018/7/19","799.0","350","28","245","0","0","0","0","0","0"
"2018/7/20","2018/7/25","7013","ＩＨＩ","東証","特定","信用新規","売建","制度","6ヶ月","500","3,735.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/20","2018/7/25","7211","三菱自動車工業","東証","特定","信用返済","売埋","制度","6ヶ月","1,800","922.0","315","26","164","源徴なし","-883","2018/7/19","922.0","350","28","254","0","0","90","0","0","0"
"2018/7/20","2018/7/25","7211","三菱自動車工業","東証","特定","信用返済","売埋","制度","6ヶ月","200","922.0","35","2","22","源徴なし","1,196","2018/7/18","915.0","135","10","42","0","0","20","0","0","0"
"2018/7/23","2018/7/26","5301","東海カーボン","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,966.0","180","14","64","源徴なし","-27,652","2018/7/20","2,102.0","180","14","64","0","0","0","0","0","0"
"2018/7/23","2018/7/26","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","773.0","350","28","95","源徴なし","31,149","2018/7/20","789.0","350","28","0","0","0","0","95","0","0"
"2018/7/23","2018/7/26","7013","ＩＨＩ","東証","特定","信用新規","売建","制度","6ヶ月","200","3,730.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/24","2018/7/27","5301","東海カーボン","東証","特定","信用新規","買建","制度","6ヶ月","200","1,915.0","180","14","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/24","2018/7/27","5301","東海カーボン","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,903.0","180","14","29","源徴なし","-2,817","2018/7/24","1,915.0","180","14","29","0","0","0","0","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","777.0","175","14","46","源徴なし","-6,613","2018/7/24","774.0","350","28","0","0","0","0","46","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","777.0","175","14","46","源徴なし","-10,613","2018/7/24","772.0","350","28","0","0","0","0","46","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用新規","買建","制度","6ヶ月","2,000","777.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用返済","買埋","制度","6ヶ月","2,000","772.0","350","28","46","源徴なし","1,198","2018/7/24","773.0","350","28","0","0","0","0","46","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用返済","売埋","制度","6ヶ月","2,000","788.0","350","28","119","源徴なし","21,125","2018/7/24","777.0","350","28","119","0","0","0","0","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","774.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","773.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/24","2018/7/27","6504","富士電機","東証","特定","信用新規","売建","制度","6ヶ月","2,000","772.0","350","28","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2018/7/24","2018/7/27","7013","ＩＨＩ","東証","特定","信用返済","買埋","制度","6ヶ月","200","3,730.0","100","8","44","源徴なし","-530","2018/7/23","3,730.0","350","28","0","0","0","0","44","0","0"
